engine,cycle,op_set1,op_set2,op_set3,Fan Inlet Temperature,LPC Outlet Temperature,HPC Outlet Temperature,LPT Outlet Temperature,Fan Inlet Pressure,Bypass-Duct Pressure,HPC Outlet Pressure,Physical Fan Speed,Physical Core Speed,Engine Pressure Ratio,HPC Outlet Static Pressure,Ratio of Fuel Flow to Ps30,Corrected Fan Speed,Corrected Core Speed,Bypass Ratio,Burner Fuel-Air Ratio,Bleed Enthalpy,Required Fan Speed,Required Fan Conversion Speed,High-Pressure Turbines Cool Air Flow,Low-Pressure Turbines Cool Air Flow,RUL
172,233,10.0011,0.25,100.0,489.05,604.72,1498.32,1323.92,10.52,15.5,393.17,2319.06,8816.83,1.26,45.78,371.35,2388.23,8165.11,8.7475,0.03,373,2319,100.0,28.38,17.056,40.0
172,234,0.0022,0.0011,100.0,518.67,643.34,1597.13,1418.84,14.62,21.61,552.89,2388.12,9103.49,1.3,47.85,520.92,2388.11,8175.52,8.4776,0.03,396,2388,100.0,38.47,23.0499,39.0
172,235,42.0052,0.84,100.0,445.0,550.36,1352.76,1135.97,3.91,5.72,138.22,2212.48,8362.99,1.02,42.39,130.75,2388.55,8116.75,9.4079,0.02,334,2212,100.0,10.71,6.3069,38.0
172,236,42.0072,0.8408,100.0,445.0,550.34,1362.03,1135.01,3.91,5.72,139.18,2212.49,8362.74,1.02,42.3,130.42,2388.68,8122.41,9.4202,0.02,333,2212,100.0,10.66,6.339,37.0
172,237,34.9995,0.84,100.0,449.44,556.31,1374.69,1138.13,5.48,8.0,193.51,2223.58,8384.75,1.02,42.28,182.51,2388.74,8102.22,9.3932,0.02,336,2223,100.0,14.66,8.8554,36.0
172,238,35.0008,0.8406,100.0,449.44,556.28,1371.45,1140.51,5.48,8.01,195.24,2223.6,8391.03,1.02,42.1,183.13,2388.78,8101.83,9.3698,0.02,336,2223,100.0,14.83,8.7881,35.0
172,239,35.0064,0.84,100.0,449.44,556.54,1369.81,1148.1,5.48,8.01,193.76,2223.64,8396.48,1.02,42.17,182.4,2388.77,8095.9,9.354,0.02,337,2223,100.0,14.67,8.9115,34.0
172,240,9.9999,0.2503,100.0,489.05,605.77,1506.67,1327.78,10.52,15.5,393.88,2319.12,8824.44,1.26,45.76,371.21,2388.31,8164.69,8.703,0.03,371,2319,100.0,28.45,16.8854,33.0
172,241,0.0007,0.0009,100.0,518.67,643.02,1591.44,1421.46,14.62,21.61,552.1,2388.13,9103.16,1.3,47.8,520.59,2388.12,8173.74,8.4914,0.03,397,2388,100.0,38.68,23.1613,32.0
172,242,42.0074,0.8405,100.0,445.0,550.19,1364.79,1129.73,3.91,5.72,138.75,2212.5,8366.74,1.02,42.31,130.43,2388.68,8126.88,9.3837,0.02,334,2212,100.0,10.72,6.2974,31.0
172,243,42.0031,0.8411,100.0,445.0,550.54,1362.17,1138.77,3.91,5.72,137.8,2212.54,8366.62,1.02,42.24,130.34,2388.67,8123.43,9.3692,0.02,333,2212,100.0,10.52,6.2597,30.0
172,244,34.9994,0.841,100.0,449.44,556.19,1376.67,1149.82,5.48,8.0,193.88,2223.68,8398.42,1.02,42.52,182.93,2388.82,8097.81,9.3611,0.02,335,2223,100.0,14.6,8.8375,29.0
172,245,42.0021,0.84,100.0,445.0,550.56,1360.59,1151.87,3.91,5.72,138.55,2212.58,8364.97,1.02,42.53,130.88,2388.71,8124.45,9.4047,0.02,332,2212,100.0,10.44,6.3926,28.0
172,246,0.0029,0.0,100.0,518.67,642.96,1604.61,1417.49,14.62,21.61,551.85,2388.12,9113.68,1.3,47.85,520.91,2388.17,8177.98,8.5023,0.03,394,2388,100.0,38.72,23.1501,27.0
172,247,20.0006,0.7009,100.0,491.19,608.14,1496.08,1266.53,9.35,13.66,333.93,2324.36,8774.16,1.07,44.71,314.41,2388.45,8098.68,9.286,0.03,369,2324,100.0,24.3,14.6767,26.0
172,248,0.0028,0.0,100.0,518.67,642.99,1592.91,1424.33,14.62,21.61,551.89,2388.11,9111.14,1.3,48.14,520.2,2388.16,8181.79,8.5093,0.03,395,2388,100.0,38.54,23.2298,25.0
172,249,35.0006,0.84,100.0,449.44,556.68,1368.19,1136.9,5.48,8.01,194.13,2223.7,8399.3,1.02,42.24,182.63,2388.83,8103.08,9.3513,0.02,335,2223,100.0,14.55,8.7599,24.0
172,250,20.0067,0.7002,100.0,491.19,608.05,1487.0,1262.88,9.35,13.66,333.95,2324.39,8777.31,1.08,44.92,314.3,2388.44,8107.58,9.2852,0.03,368,2324,100.0,24.34,14.6148,23.0
172,251,25.0064,0.62,60.0,462.54,537.18,1269.51,1058.29,7.05,9.03,175.03,1916.03,8050.3,0.94,37.07,164.2,2029.07,7911.99,10.9746,0.02,308,1915,84.93,14.21,8.5109,22.0
172,252,0.0028,0.0,100.0,518.67,643.0,1597.6,1419.96,14.62,21.61,552.27,2388.15,9116.58,1.3,47.84,520.28,2388.17,8175.57,8.4973,0.03,395,2388,100.0,38.43,23.0511,21.0
172,253,19.9986,0.7,100.0,491.19,608.83,1497.81,1266.65,9.35,13.66,333.73,2324.37,8772.51,1.08,44.76,314.02,2388.52,8102.95,9.2587,0.03,367,2324,100.0,24.37,14.4621,20.0
172,254,20.0,0.7,100.0,491.19,608.09,1496.26,1267.48,9.35,13.66,334.26,2324.36,8780.41,1.07,44.91,314.43,2388.52,8108.46,9.3048,0.03,367,2324,100.0,24.24,14.5504,19.0
172,255,42.0044,0.84,100.0,445.0,550.34,1357.83,1141.62,3.91,5.72,139.42,2212.69,8368.51,1.02,42.63,130.38,2388.86,8139.57,9.4237,0.02,332,2212,100.0,10.63,6.3833,18.0
172,256,24.9999,0.6203,60.0,462.54,537.6,1261.49,1061.6,7.05,9.03,174.82,1916.07,8054.22,0.94,37.09,164.6,2028.99,7916.35,10.9875,0.02,308,1915,84.93,14.17,8.6001,17.0
172,257,42.0063,0.84,100.0,445.0,550.35,1355.65,1145.53,3.91,5.72,137.84,2212.69,8371.62,1.02,42.62,130.49,2388.81,8134.84,9.3973,0.02,333,2212,100.0,10.55,6.3684,16.0
172,258,0.0022,0.0,100.0,518.67,643.05,1593.9,1423.05,14.62,21.61,552.53,2388.14,9113.47,1.3,48.22,520.38,2388.19,8189.22,8.5017,0.03,396,2388,100.0,38.37,23.1177,15.0
172,259,42.0004,0.8404,100.0,445.0,550.85,1361.34,1149.1,3.91,5.72,138.89,2212.71,8382.09,1.02,42.61,130.61,2388.85,8126.29,9.4069,0.02,334,2212,100.0,10.6,6.2373,14.0
172,260,0.0026,0.0,100.0,518.67,643.7,1599.34,1425.66,14.62,21.61,551.64,2388.18,9120.3,1.3,48.13,520.19,2388.19,8182.69,8.5241,0.03,396,2388,100.0,38.47,23.0421,13.0
172,261,42.005,0.8416,100.0,445.0,550.54,1362.1,1146.7,3.91,5.72,138.32,2212.74,8385.59,1.02,42.57,129.56,2388.89,8137.41,9.4138,0.02,334,2212,100.0,10.62,6.2601,12.0
172,262,25.0039,0.62,60.0,462.54,537.47,1276.49,1059.16,7.05,9.03,174.66,1916.2,8054.11,0.94,37.0,164.4,2029.18,7916.64,11.0131,0.02,310,1915,84.93,14.39,8.4962,11.0
172,263,41.9985,0.84,100.0,445.0,550.67,1367.33,1145.29,3.91,5.72,137.38,2212.8,8385.72,1.02,42.58,130.13,2388.92,8134.82,9.4384,0.02,333,2212,100.0,10.51,6.2849,10.0
172,264,42.0056,0.84,100.0,445.0,550.64,1363.1,1142.89,3.91,5.72,138.63,2212.82,8389.48,1.02,42.75,129.75,2389.0,8139.27,9.4233,0.02,334,2212,100.0,10.56,6.3559,9.0
172,265,10.0056,0.2514,100.0,489.05,605.31,1513.0,1326.11,10.52,15.5,393.29,2319.16,8843.09,1.26,45.97,371.15,2388.41,8187.42,8.7329,0.03,371,2319,100.0,28.43,16.9208,8.0
172,266,42.0025,0.8406,100.0,445.0,550.51,1367.71,1146.61,3.91,5.72,138.47,2212.81,8386.13,1.02,42.84,130.53,2388.94,8141.43,9.4135,0.02,336,2212,100.0,10.57,6.4081,7.0
172,267,35.0001,0.84,100.0,449.44,556.75,1380.22,1140.7,5.48,8.01,193.84,2224.0,8416.62,1.02,42.57,182.98,2389.14,8120.7,9.3924,0.02,337,2223,100.0,14.81,8.7913,6.0
172,268,25.0061,0.6218,60.0,462.54,537.55,1270.74,1070.6,7.05,9.03,174.52,1916.33,8057.9,0.94,37.27,164.66,2029.28,7922.09,11.0232,0.02,309,1915,84.93,14.22,8.5546,5.0
172,269,35.0073,0.8409,100.0,449.44,556.59,1373.86,1143.67,5.48,8.01,194.07,2223.97,8415.26,1.02,42.26,183.06,2389.22,8121.94,9.3952,0.02,337,2223,100.0,14.55,8.9451,4.0
172,270,0.0009,0.0,100.0,518.67,643.52,1598.46,1435.28,14.62,21.61,551.59,2388.16,9124.21,1.3,48.27,519.85,2388.17,8197.38,8.5226,0.03,397,2388,100.0,38.6,23.1414,3.0
172,271,10.0027,0.2509,100.0,489.05,606.03,1522.36,1331.93,10.52,15.5,393.21,2319.2,8850.27,1.26,45.96,370.44,2388.38,8189.75,8.7858,0.03,373,2319,100.0,28.18,16.896,2.0
172,272,35.0067,0.8419,100.0,449.44,556.62,1377.83,1145.24,5.48,8.01,193.84,2224.06,8422.55,1.02,42.38,183.31,2389.23,8126.0,9.3934,0.02,338,2223,100.0,14.76,8.8218,1.0
172,273,42.0076,0.84,100.0,445.0,551.02,1360.86,1145.11,3.91,5.72,138.34,2212.92,8391.64,1.03,42.57,129.69,2389.12,8145.37,9.4202,0.02,336,2212,100.0,10.42,6.356,0.0
173,1,25.0035,0.6205,60.0,462.54,536.84,1258.3,1036.86,7.05,9.01,175.58,1915.28,7997.23,0.94,36.49,164.04,2028.19,7866.8,10.8524,0.02,305,1915,84.93,14.36,8.478,456.0
173,2,20.0079,0.7011,100.0,491.19,606.79,1480.42,1246.09,9.35,13.63,334.02,2323.72,8711.83,1.07,44.06,314.56,2387.89,8059.92,9.171,0.02,363,2324,100.0,24.39,14.788,455.0
173,3,9.9996,0.2509,100.0,489.05,604.13,1498.15,1288.28,10.52,15.47,395.13,2318.67,8768.31,1.26,45.12,370.59,2387.95,8121.53,8.6165,0.03,368,2319,100.0,28.75,17.2587,454.0
173,4,0.0023,0.0001,100.0,518.67,642.41,1579.88,1394.71,14.62,21.6,553.72,2387.93,9044.78,1.3,46.98,520.99,2387.92,8127.51,8.3934,0.03,391,2388,100.0,39.11,23.4037,453.0
173,5,0.0023,0.0012,100.0,518.67,642.0,1578.29,1396.39,14.62,21.6,554.16,2387.99,9047.45,1.3,47.18,521.64,2387.99,8135.56,8.3692,0.03,390,2388,100.0,39.07,23.3227,452.0
173,6,10.0055,0.25,100.0,489.05,604.28,1492.15,1301.62,10.52,15.47,393.73,2318.73,8767.77,1.26,44.89,370.83,2387.89,8125.08,8.6288,0.03,369,2319,100.0,28.61,17.1329,451.0
173,7,35.0062,0.8413,100.0,449.44,554.45,1354.27,1106.97,5.48,7.99,193.46,2222.79,8336.84,1.02,41.51,182.78,2387.94,8059.04,9.2764,0.02,334,2223,100.0,14.96,8.9838,450.0
173,8,42.0047,0.8417,100.0,445.0,549.36,1341.17,1107.76,3.91,5.71,137.72,2211.9,8311.11,1.02,41.71,130.04,2387.94,8079.36,9.2778,0.02,330,2212,100.0,10.51,6.3195,449.0
173,9,0.0009,0.0,100.0,518.67,642.39,1584.27,1390.2,14.62,21.6,554.0,2387.92,9045.77,1.3,46.91,521.17,2387.95,8132.15,8.3521,0.03,391,2388,100.0,39.13,23.3576,448.0
173,10,25.0037,0.6206,60.0,462.54,536.13,1248.44,1036.64,7.05,9.01,175.04,1915.31,8002.32,0.94,36.33,164.65,2028.15,7870.74,10.9073,0.02,307,1915,84.93,14.22,8.5709,447.0
173,11,42.0077,0.84,100.0,445.0,548.76,1349.28,1108.25,3.91,5.71,139.05,2211.94,8305.75,1.02,41.7,129.85,2388.01,8077.72,9.3508,0.02,330,2212,100.0,10.67,6.3342,446.0
173,12,35.0009,0.8418,100.0,449.44,554.97,1361.72,1116.85,5.48,7.99,193.89,2222.82,8340.15,1.02,41.58,183.02,2387.98,8068.57,9.2894,0.02,333,2223,100.0,14.89,8.9659,445.0
173,13,0.0015,0.0,100.0,518.67,641.32,1584.21,1392.1,14.62,21.6,553.62,2388.04,9048.24,1.3,47.0,521.74,2387.94,8132.86,8.3946,0.03,391,2388,100.0,38.82,23.4087,444.0
173,14,20.0077,0.7,100.0,491.19,606.84,1469.95,1238.39,9.35,13.64,334.03,2323.82,8716.66,1.07,44.03,314.18,2387.97,8058.47,9.2083,0.02,363,2324,100.0,24.6,14.8275,443.0
173,15,42.0009,0.8416,100.0,445.0,549.16,1349.18,1115.41,3.91,5.7,138.64,2211.88,8313.8,1.02,41.6,130.55,2387.97,8078.86,9.33,0.02,328,2212,100.0,10.68,6.3959,442.0
173,16,25.0078,0.622,60.0,462.54,536.62,1254.27,1045.43,7.05,9.02,175.29,1915.3,8003.91,0.94,36.38,164.78,2028.14,7865.64,10.8383,0.02,305,1915,84.93,14.37,8.7191,441.0
173,17,41.999,0.8419,100.0,445.0,548.55,1340.12,1124.56,3.91,5.7,138.22,2211.94,8308.56,1.02,41.55,129.91,2387.96,8082.55,9.3286,0.02,328,2212,100.0,10.76,6.3921,440.0
173,18,42.0042,0.84,100.0,445.0,548.78,1340.87,1116.87,3.91,5.71,137.68,2211.9,8311.36,1.02,41.75,130.06,2387.94,8074.04,9.3344,0.02,328,2212,100.0,10.61,6.4501,439.0
173,19,10.0068,0.25,100.0,489.05,604.39,1495.0,1295.11,10.52,15.48,393.69,2318.75,8774.17,1.26,44.99,371.84,2387.96,8124.09,8.6188,0.03,368,2319,100.0,28.8,17.1703,438.0
173,20,20.003,0.7018,100.0,491.19,607.37,1467.63,1234.53,9.35,13.63,333.51,2323.7,8709.49,1.07,43.93,313.59,2387.89,8057.26,9.1782,0.02,363,2324,100.0,24.49,14.6502,437.0
173,21,25.007,0.62,60.0,462.54,536.72,1261.51,1043.08,7.05,9.01,175.88,1915.26,8003.84,0.94,36.49,164.49,2028.13,7865.03,10.8094,0.02,304,1915,84.93,14.39,8.6374,436.0
173,22,35.0032,0.8416,100.0,449.44,555.14,1358.92,1116.61,5.48,7.99,193.46,2222.88,8339.18,1.02,41.38,182.3,2387.84,8058.39,9.2984,0.02,331,2223,100.0,14.91,8.9804,435.0
173,23,20.0035,0.7,100.0,491.19,606.71,1473.77,1245.39,9.35,13.63,334.2,2323.77,8714.39,1.07,44.01,314.17,2387.9,8054.97,9.1917,0.02,362,2324,100.0,24.58,14.7014,434.0
173,24,9.9993,0.2504,100.0,489.05,603.78,1499.58,1293.86,10.52,15.48,394.97,2318.74,8769.02,1.26,45.02,370.96,2387.91,8125.75,8.5987,0.03,367,2319,100.0,28.61,17.1854,433.0
173,25,19.9989,0.7,100.0,491.19,607.38,1487.78,1240.81,9.35,13.64,333.68,2323.79,8708.85,1.08,44.12,314.1,2387.9,8052.91,9.1525,0.02,362,2324,100.0,24.49,14.6502,432.0
173,26,42.003,0.84,100.0,445.0,549.05,1340.47,1111.35,3.91,5.7,138.65,2211.96,8315.01,1.02,41.56,130.14,2387.97,8080.1,9.3099,0.02,330,2212,100.0,10.7,6.4722,431.0
173,27,34.9981,0.84,100.0,449.44,555.16,1362.26,1114.07,5.48,7.99,193.73,2222.86,8343.08,1.02,41.61,182.63,2387.86,8062.5,9.3196,0.02,334,2223,100.0,14.99,8.909,430.0
173,28,10.0065,0.25,100.0,489.05,604.62,1488.94,1293.79,10.52,15.47,393.65,2318.69,8762.61,1.26,45.14,371.01,2387.84,8126.75,8.6383,0.03,367,2319,100.0,28.68,17.3001,429.0
173,29,42.0071,0.8416,100.0,445.0,549.08,1345.91,1117.29,3.91,5.7,138.3,2211.88,8307.26,1.02,41.71,130.44,2388.01,8076.88,9.302,0.02,329,2212,100.0,10.66,6.378,428.0
173,30,24.999,0.62,60.0,462.54,536.31,1252.86,1037.51,7.05,9.01,174.53,1915.27,8002.54,0.94,36.17,163.81,2028.11,7867.65,10.8711,0.02,305,1915,84.93,14.29,8.5354,427.0
173,31,19.9991,0.7,100.0,491.19,606.3,1470.65,1238.87,9.35,13.63,333.73,2323.72,8704.5,1.07,44.09,313.72,2387.91,8055.42,9.182,0.02,363,2324,100.0,24.43,14.643,426.0
173,32,10.0052,0.25,100.0,489.05,604.06,1486.48,1295.64,10.52,15.48,394.55,2318.69,8772.08,1.26,45.08,371.37,2387.9,8129.51,8.6288,0.03,368,2319,100.0,28.59,17.1957,425.0
173,33,10.0011,0.25,100.0,489.05,604.37,1491.15,1296.87,10.52,15.48,393.88,2318.73,8768.11,1.26,45.05,371.08,2387.93,8129.2,8.5864,0.03,367,2319,100.0,28.69,17.2728,424.0
173,34,20.0045,0.7018,100.0,491.19,606.53,1474.19,1235.47,9.35,13.63,333.59,2323.77,8709.85,1.07,44.03,314.28,2387.89,8055.55,9.2114,0.02,362,2324,100.0,24.48,14.7884,423.0
173,35,20.0029,0.7,100.0,491.19,606.51,1479.77,1231.38,9.35,13.63,334.45,2323.72,8706.44,1.07,43.94,315.28,2388.0,8055.57,9.1972,0.02,362,2324,100.0,24.64,14.7013,422.0
173,36,35.005,0.84,100.0,449.44,555.63,1356.43,1121.69,5.48,7.99,194.27,2222.82,8333.42,1.02,41.54,183.08,2387.86,8065.54,9.297,0.02,332,2223,100.0,14.9,8.8588,421.0
173,37,20.0036,0.7019,100.0,491.19,606.69,1481.66,1240.42,9.35,13.63,334.22,2323.73,8708.86,1.07,44.02,314.42,2387.87,8058.25,9.1973,0.02,365,2324,100.0,24.51,14.7042,420.0
173,38,20.0011,0.7,100.0,491.19,606.97,1480.84,1239.04,9.35,13.63,333.66,2323.77,8709.5,1.07,43.97,314.44,2387.86,8056.03,9.1752,0.02,363,2324,100.0,24.51,14.8552,419.0
173,39,25.0003,0.6217,60.0,462.54,536.19,1256.69,1039.62,7.05,9.01,174.68,1915.27,7998.4,0.93,36.47,164.08,2028.13,7867.32,10.8373,0.02,305,1915,84.93,14.33,8.4915,418.0
173,40,0.0017,0.0,100.0,518.67,641.93,1577.86,1391.79,14.62,21.6,553.71,2387.92,9051.85,1.3,47.01,521.91,2388.0,8135.33,8.3769,0.03,391,2388,100.0,39.23,23.5129,417.0
173,41,0.0026,0.0,100.0,518.67,641.94,1577.13,1389.39,14.62,21.6,553.17,2387.96,9049.99,1.3,46.96,520.93,2387.94,8137.79,8.3941,0.03,389,2388,100.0,39.05,23.4229,416.0
173,42,9.9995,0.25,100.0,489.05,604.34,1491.92,1302.0,10.52,15.48,394.05,2318.72,8772.1,1.26,45.07,370.68,2387.92,8124.25,8.597,0.03,369,2319,100.0,28.57,17.2481,415.0
173,43,41.9993,0.8418,100.0,445.0,549.18,1349.09,1111.89,3.91,5.71,137.64,2211.92,8304.3,1.02,41.75,130.8,2387.97,8081.08,9.3529,0.02,327,2212,100.0,10.52,6.418,414.0
173,44,0.0029,0.0,100.0,518.67,641.48,1582.64,1393.88,14.62,21.6,553.82,2388.0,9041.1,1.3,47.21,521.62,2387.94,8142.59,8.3973,0.03,393,2388,100.0,38.95,23.6299,413.0
173,45,42.0048,0.8406,100.0,445.0,549.74,1349.97,1112.51,3.91,5.71,138.32,2211.93,8312.6,1.02,41.83,130.34,2387.99,8078.89,9.3511,0.02,329,2212,100.0,10.71,6.3425,412.0
173,46,20.0007,0.7,100.0,491.19,607.13,1479.81,1245.5,9.35,13.64,333.61,2323.82,8711.06,1.07,43.96,314.54,2387.87,8051.68,9.194,0.02,362,2324,100.0,24.66,14.6846,411.0
173,47,10.0063,0.2502,100.0,489.05,603.74,1482.33,1297.63,10.52,15.48,394.3,2318.73,8771.3,1.26,44.88,371.27,2387.92,8126.25,8.6021,0.03,368,2319,100.0,28.72,17.1002,410.0
173,48,42.0018,0.84,100.0,445.0,549.33,1339.31,1115.47,3.91,5.7,138.29,2211.91,8305.17,1.02,41.59,130.34,2387.98,8077.74,9.319,0.02,330,2212,100.0,10.51,6.3776,409.0
173,49,34.9987,0.8411,100.0,449.44,554.9,1355.08,1117.94,5.48,7.99,194.16,2222.86,8333.61,1.02,41.53,183.42,2387.92,8062.11,9.3204,0.02,333,2223,100.0,15.01,8.96,408.0
173,50,35.0022,0.84,100.0,449.44,555.09,1358.71,1122.28,5.48,7.99,194.47,2222.87,8341.56,1.02,41.53,182.4,2387.97,8060.38,9.312,0.02,332,2223,100.0,14.8,8.8857,407.0
173,51,0.0016,0.0003,100.0,518.67,641.65,1586.74,1397.27,14.62,21.6,554.13,2387.94,9056.08,1.3,46.97,522.03,2387.97,8135.73,8.3975,0.03,390,2388,100.0,39.0,23.4341,406.0
173,52,41.9989,0.84,100.0,445.0,548.98,1344.77,1106.78,3.91,5.71,138.27,2211.97,8315.19,1.02,41.71,130.49,2388.03,8081.08,9.3348,0.02,328,2212,100.0,10.59,6.4124,405.0
173,53,25.0041,0.6216,60.0,462.54,536.31,1256.18,1041.67,7.05,9.01,174.96,1915.28,7993.32,0.94,36.36,163.92,2028.19,7869.86,10.8708,0.02,305,1915,84.93,14.2,8.5939,404.0
173,54,20.0068,0.7,100.0,491.19,607.26,1478.72,1238.35,9.35,13.63,333.16,2323.82,8714.55,1.07,43.98,314.06,2387.89,8053.89,9.2045,0.02,364,2324,100.0,24.45,14.687,403.0
173,55,35.0014,0.84,100.0,449.44,555.06,1352.95,1115.95,5.48,7.99,193.63,2222.89,8341.19,1.02,41.52,182.76,2387.97,8063.72,9.271,0.02,332,2223,100.0,14.95,8.9918,402.0
173,56,20.0014,0.7,100.0,491.19,607.33,1478.93,1246.12,9.35,13.63,334.64,2323.79,8715.42,1.07,44.01,314.56,2387.93,8059.22,9.2038,0.02,363,2324,100.0,24.64,14.6886,401.0
173,57,24.9996,0.62,60.0,462.54,536.04,1255.13,1045.89,7.05,9.01,175.21,1915.3,7996.33,0.94,36.39,164.65,2028.18,7862.39,10.857,0.02,306,1915,84.93,14.25,8.5906,400.0
173,58,25.0021,0.6207,60.0,462.54,536.53,1250.56,1030.28,7.05,9.01,175.43,1915.24,8001.95,0.94,36.35,164.14,2028.13,7871.84,10.8707,0.02,305,1915,84.93,14.38,8.6241,399.0
173,59,20.0071,0.7016,100.0,491.19,606.79,1480.94,1241.44,9.35,13.64,334.84,2323.86,8708.94,1.08,44.24,314.85,2387.96,8059.66,9.1978,0.02,364,2324,100.0,24.65,14.7337,398.0
173,60,0.0026,0.002,100.0,518.67,642.15,1580.12,1399.05,14.62,21.6,553.76,2387.96,9048.46,1.3,47.07,522.62,2387.96,8130.65,8.4206,0.03,391,2388,100.0,39.07,23.3348,397.0
173,61,0.0004,0.0,100.0,518.67,642.04,1580.53,1396.64,14.62,21.6,553.32,2387.9,9053.26,1.3,47.0,522.24,2387.97,8132.48,8.37,0.03,391,2388,100.0,39.06,23.4139,396.0
173,62,10.006,0.2505,100.0,489.05,604.26,1493.2,1303.79,10.52,15.47,394.44,2318.69,8768.05,1.26,44.94,371.01,2387.89,8122.25,8.623,0.03,367,2319,100.0,28.72,17.1452,395.0
173,63,10.0024,0.2516,100.0,489.05,603.85,1490.98,1294.73,10.52,15.48,394.46,2318.72,8772.44,1.26,44.85,371.26,2387.96,8128.02,8.6112,0.03,367,2319,100.0,28.6,17.1156,394.0
173,64,0.0014,0.0016,100.0,518.67,642.17,1584.34,1396.53,14.62,21.6,553.72,2387.99,9054.91,1.3,47.0,521.43,2388.01,8132.78,8.3893,0.03,392,2388,100.0,39.22,23.2805,393.0
173,65,0.0018,0.0019,100.0,518.67,641.99,1587.23,1392.63,14.62,21.6,553.22,2387.96,9051.4,1.3,46.98,521.78,2387.98,8139.03,8.4046,0.03,389,2388,100.0,39.07,23.4131,392.0
173,66,20.0076,0.7009,100.0,491.19,607.33,1474.7,1236.17,9.35,13.63,333.79,2323.85,8715.48,1.07,44.08,314.37,2387.92,8060.13,9.2013,0.02,364,2324,100.0,24.36,14.7545,391.0
173,67,42.0047,0.84,100.0,445.0,549.38,1342.35,1110.99,3.91,5.7,138.28,2211.91,8309.23,1.02,41.64,130.41,2387.95,8079.3,9.3436,0.02,327,2212,100.0,10.62,6.4316,390.0
173,68,0.0019,0.0,100.0,518.67,641.31,1588.99,1396.54,14.62,21.6,553.59,2388.01,9050.65,1.3,47.32,521.79,2387.99,8134.36,8.3771,0.03,391,2388,100.0,39.09,23.4088,389.0
173,69,35.0067,0.8412,100.0,449.44,555.42,1364.66,1110.6,5.48,7.98,193.88,2222.87,8339.46,1.02,41.63,182.83,2387.93,8061.21,9.3207,0.02,332,2223,100.0,14.86,8.9732,388.0
173,70,25.0064,0.62,60.0,462.54,535.92,1252.26,1038.28,7.05,9.02,175.39,1915.3,8004.88,0.94,36.56,164.66,2028.16,7869.23,10.8715,0.02,305,1915,84.93,14.4,8.6051,387.0
173,71,42.0072,0.84,100.0,445.0,549.0,1349.79,1113.15,3.91,5.71,138.25,2211.88,8308.29,1.02,41.59,130.07,2388.0,8075.27,9.3714,0.02,328,2212,100.0,10.58,6.3199,386.0
173,72,10.0005,0.25,100.0,489.05,604.96,1495.47,1284.99,10.52,15.48,394.66,2318.73,8766.37,1.26,45.06,371.82,2387.88,8128.65,8.6162,0.03,367,2319,100.0,28.66,17.2466,385.0
173,73,42.0016,0.8403,100.0,445.0,548.89,1348.13,1112.25,3.91,5.71,138.43,2211.92,8315.55,1.02,41.69,130.28,2387.98,8082.49,9.3576,0.02,328,2212,100.0,10.69,6.2992,384.0
173,74,20.0062,0.7013,100.0,491.19,607.22,1480.55,1246.26,9.35,13.63,334.88,2323.82,8713.66,1.07,44.06,314.63,2387.92,8058.66,9.2018,0.02,364,2324,100.0,24.57,14.7576,383.0
173,75,9.9994,0.2506,100.0,489.05,603.82,1489.12,1297.64,10.52,15.48,394.25,2318.73,8768.81,1.26,45.08,371.18,2387.85,8122.86,8.6029,0.03,368,2319,100.0,28.56,17.2412,382.0
173,76,35.0059,0.84,100.0,449.44,555.37,1350.02,1122.24,5.48,7.98,194.36,2222.81,8343.01,1.02,41.67,182.31,2387.86,8058.84,9.3092,0.02,331,2223,100.0,14.71,8.8391,381.0
173,77,35.0073,0.84,100.0,449.44,555.24,1355.0,1115.11,5.48,7.99,194.08,2222.88,8341.79,1.02,41.4,182.62,2387.97,8061.57,9.2763,0.02,332,2223,100.0,14.88,8.9546,380.0
173,78,25.0062,0.62,60.0,462.54,536.03,1255.91,1038.62,7.05,9.02,175.55,1915.28,8004.1,0.94,36.57,164.55,2028.18,7866.98,10.8768,0.02,306,1915,84.93,14.47,8.617,379.0
173,79,10.0073,0.25,100.0,489.05,604.25,1493.41,1299.59,10.52,15.48,394.26,2318.7,8767.55,1.26,44.86,371.59,2387.89,8127.35,8.6425,0.03,367,2319,100.0,28.77,17.1923,378.0
173,80,35.0036,0.8404,100.0,449.44,555.24,1362.05,1120.45,5.48,7.99,194.21,2222.88,8343.99,1.02,41.4,182.7,2387.89,8070.11,9.2832,0.02,333,2223,100.0,14.92,9.0114,377.0
173,81,25.0018,0.62,60.0,462.54,536.49,1250.77,1036.89,7.05,9.01,175.0,1915.19,8008.34,0.94,36.37,164.19,2028.13,7868.92,10.8888,0.02,306,1915,84.93,14.27,8.6751,376.0
173,82,0.0008,0.0,100.0,518.67,642.08,1578.02,1393.77,14.62,21.6,553.99,2387.93,9053.54,1.3,47.03,521.4,2387.96,8137.98,8.3887,0.03,390,2388,100.0,39.1,23.4313,375.0
173,83,42.0077,0.8402,100.0,445.0,549.4,1348.54,1112.37,3.91,5.71,137.91,2211.92,8313.91,1.02,41.7,130.14,2388.03,8080.36,9.3437,0.02,328,2212,100.0,10.56,6.4158,374.0
